FileType : Sound Exposure Level
FileVersion : 5
SourceKernel : 2.0
Routine : Parabolic
SEL_window_length(ms) : 10500
Azimuth_beg : 0
Azimuth_end : 350
Azimuth_inc : 10
Range_beg : 100
Range_end : 60000
Range_inc : 100
Depth_beg : 20
Depth_end : 40
Depth_inc : 20
Filter_bool : 0
Coordinate_system : Cylindrical
Sea_WaterAttn : None
Notional_name : 4135H__080_2100_080

Azimuth:deg  Range:m  Depth:m  SEL:dB re 1uPa^2 s  
0            41600    20       136.911             
0            41600    40       135.065             
0            41700    20       135.78              
0            41700    40       135.609             
0            41800    20       134.164             
0            41800    40       137.53              
0            41900    20       134.667             
0            41900    40       136.431             
0            42000    20       133.901             
0            42000    40       134.151             
0            42100    20       137.652             
0            42100    40       132.215             
0            42200    20       135.808             
0            42200    40       135.492             
0            42300    20       133.024             
0            42300    40       136.254             
0            42400    20       135.297             
0            42400    40       136.552             
0            42500    20       135.611             
0            42500    40       135.868             
0            42600    20       134.428             
0            42600    40       133.455             
0            42700    20       138.496             
0            42700    40       132.136             
0            42800    20       133.982             
0            42800    40       132.697             
0            42900    20       131.476             
0            42900    40       136.642             
0            43000    20       137.804             
0            43000    40       137.864             
0            43100    20       133.723             
0            43100    40       134.426             
0            43200    20       136.353             
0            43200    40       133.657             
0            43300    20       136.433             
