FileType : Sound Exposure Level
FileVersion : 5
SourceKernel : 2.0
Routine : Parabolic
SEL_window_length(ms) : 10500
Azimuth_beg : 270
Azimuth_end : 270
Azimuth_inc : 40
Range_beg : 100
Range_end : 50000
Range_inc : 100
Depth_beg : 20
Depth_end : 1000
Depth_inc : 20
Filter_bool : 0
Coordinate_system : Cylindrical
Sea_WaterAttn : None
Notional_name : WG_5085_2100

Azimuth:deg  Range:m  Depth:m  SEL:dB re 1uPa^2 s  
270          1700     440      160.923             
270          1700     460      160.415             
270          1700     480      161.039             
270          1700     500      161.032             
270          1700     520      160.227             
270          1700     540      160.515             
270          1700     560      160.457             
270          1700     580      160.187             
270          1700     600      160.208             
270          1700     620      160.339             
270          1700     640      160.503             
270          1700     660      160.575             
270          1700     680      159.783             
270          1700     700      159.923             
270          1700     720      160.053             
270          1700     740      159.799             
270          1700     760      160.096             
270          1700     780      159.907             
270          1700     800      159.881             
270          1700     820      159.84              
270          1700     840      159.796             
270          1700     860      160.325             
270          1700     880      160.445             
270          1700     900      160.871             
270          1700     920      161.16              
270          1700     940      161.022             
270          1700     960      161.05              
270          1700     980      160.715             
270          1700     1000     161.122             
270          1800     20       150.917             
270          1800     40       153.298             
270          1800     60       154.428             
270          1800     80       154.596             
270          1800     100      154.893             
270          1800     120      155.812             
270          1800     140      156.152             
270          1800     160      156.211             
270          1800     180      156.48              
270          1800     200      157.083             
270          1800     220      158.042             
270          1800     240      158.386             
270          1800     260      158.679             
270          1800     280      159.591             
270          1800     300      158.94              
